row_index,point_index,frame_id,s,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,paint
0,0,world,0.0,2.0448564061675,-0.13584280076365685,-0.28231170494428237,0.008589516726645756,0.8855637221450126,-0.4641492664976181,-0.01638818576892571,0
0,1,world,0.04,2.0049236758750877,-0.13393589916831528,-0.2809923195952912,0.008589516726645766,0.8855637221450126,-0.4641492664976181,-0.016388185768925707,0
0,2,world,0.08,1.964990945582675,-0.1320289975729737,-0.2796729342463,0.008589516726645778,0.8855637221450126,-0.4641492664976181,-0.0163881857689257,0
0,3,world,0.12,1.9250428998419653,-0.13038766871907867,-0.27853729869594135,0.005373067723431292,0.8856560205796348,-0.4641976427461388,-0.01025143030085026,1
0,4,world,0.16,1.8850463425981885,-0.13030992878256958,-0.2784835104283599,-0.003128850661576005,0.8856952309911826,-0.46421819404397724,0.005969624072047521,1
0,5,world,0.2,1.8450578128535091,-0.1310951435310191,-0.27902680056847373,-0.005731319257325723,0.8856478450881324,-0.464193357737326,0.010934948690549593,1
0,6,world,0.24,1.8050717254246404,-0.13195900746793723,-0.2796245080876639,-0.007255718290692562,0.8856071584348998,-0.4641720326991,0.013843393403861232,1
0,7,world,0.28,1.765098078866608,-0.13315130943261658,-0.28044946190154424,-0.008697332610665395,0.8855598914813279,-0.46414725873720963,0.016593890796677616,1
0,8,world,0.32,1.7251269538612142,-0.13440093531710626,-0.28131407813960496,-0.009201017103769882,0.8855413624602637,-0.46413754714755173,0.017554884907921283,1
0,9,world,0.36,1.6851631851453959,-0.135797274862006,-0.2822802055697034,-0.010720235737593373,0.8854791556933397,-0.46410494280243425,0.02045344579013488,1
0,10,world,0.4,1.6452152654964038,-0.1374748528030578,-0.2834409218660352,-0.011652893759477149,0.8854362637578246,-0.46408246191264835,0.022232890831148322,0
0,11,world,0.44,1.6052688034261022,-0.1391761751228192,-0.2846180668996794,-0.011652893759477088,0.8854362637578246,-0.46408246191264835,0.02223289083114836,0
